Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Avg Price,Item Qty,Gross Amount,Discount Amount,Net Amount,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
1600000000375910792,1600000000375910791,1600000000375992026,Beverage Menu,Beer,Draft Beer,Firestone,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910794,1600000000375910793,1600000000375992026,Beverage Menu,Beer,Draft Beer,Corona Extra,6.25,1.0,6.25,0.00,6.25,0.07692307692307693,0.05263157894736842,0.018518518518518517,0.0755287009063444,0.05353319057815846,0.01403863432165319
1600000000375910798,1600000000375910797,1600000000375992026,Beverage Menu,Beer,Draft Beer,Modelo,6.25,5.0,31.25,0.00,31.25,0.38461538461538464,0.2631578947368421,0.09259259259259259,0.3776435045317221,0.2676659528907923,0.07019317160826595
1600000000375910850,1600000000375910799,1600000000375992026,Beverage Menu,Beer,Draft Beer,Karbach Hopadillo IPA,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910853,1600000000375910852,1600000000375992026,Beverage Menu,Beer,Draft Beer,Electric JellyFish IPA,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910855,1600000000375910854,1600000000375992026,Beverage Menu,Beer,Draft Beer,Stella Artois,7.0,4.0,28.00,0.00,28.00,0.3076923076923077,0.21052631578947367,0.07407407407407407,0.338368580060423,0.2398286937901499,0.06289308176100629
1600000000375992028,1600000000375992027,1600000000375934434,Beverage Menu,Beer,Can,,6.08,3.0,18.25,0.00,18.25,0,0.15789473684210525,0.05555555555555555,0,0.15631691648822268,0.04099281221922731
1600000000375910859,1600000000375910858,1600000000375992028,Beverage Menu,Beer,Can,WhiteClaw Mango,5.25,1.0,5.25,0.00,5.25,0.3333333333333333,0.05263157894736842,0.018518518518518517,0.2876712328767123,0.044967880085653104,0.01179245283018868
1600000000375910861,1600000000375910860,1600000000375992028,Beverage Menu,Beer,Can,Whiteclaw blackberry,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910863,1600000000375910862,1600000000375992028,Beverage Menu,Beer,Can,Whiteclaw Lime,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910865,1600000000375910864,1600000000375992028,Beverage Menu,Beer,Can,Whiteclaw green apple,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910867,1600000000375910866,1600000000375992028,Beverage Menu,Beer,Can,Whiteclaw strawberry,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910870,1600000000375910869,1600000000375992028,Beverage Menu,Beer,Can,2 Hoots Hard Iced Tea,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910872,1600000000375910871,1600000000375992028,Beverage Menu,Beer,Can,Pinthouse Electric Jellyfish Hazy IPA,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910874,1600000000375910873,1600000000375992028,Beverage Menu,Beer,Can,Sierra Nevada Big Little Thing,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910876,1600000000375910875,1600000000375992028,Beverage Menu,Beer,Can,Budweiser,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910882,1600000000375910881,1600000000375992028,Beverage Menu,Beer,Can,Voodoo Ranger Juicy haze,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910884,1600000000375910883,1600000000375992028,Beverage Menu,Beer,Can,Kona Big Wave Golden Ale,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910886,1600000000375910885,1600000000375992028,Beverage Menu,Beer,Can,Cayman Jack Margarita,6.5,2.0,13.00,0.00,13.00,0.6666666666666666,0.10526315789473684,0.037037037037037035,0.7123287671232876,0.11134903640256959,0.029200359389038637
1600000000375910888,1600000000375910887,1600000000375992028,Beverage Menu,Beer,Can,Firestone Walker 805,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910890,1600000000375910889,1600000000375992028,Beverage Menu,Beer,Can,High Brew Double Espresso,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910892,1600000000375910891,1600000000375992028,Beverage Menu,Beer,Can,High Brew Mexican Vanilla,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910894,1600000000375910893,1600000000375992028,Beverage Menu,Beer,Can,Topo Chico Hard Seltzer,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910896,1600000000375910895,1600000000375992028,Beverage Menu,Beer,Can,Austin Eastciders Pineapple Cider,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
