Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Avg Price,Item Qty,Gross Amount,Discount Amount,Net Amount,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
1600000000375910606,1600000000375910605,1600000000375910602,Food Menu,Wraps,,Lamb Wrap,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910608,1600000000375910607,1600000000375910602,Food Menu,Wraps,,Chicken Wrap,14.032608695652174,23.0,322.75,111.92,210.83,0.7419354838709677,0.016974169741697416,0.005154639175257732,0.6331231231231231,0.011777468796662556,0.005283138960863225
1600000000375910610,1600000000375910609,1600000000375910602,Food Menu,Wraps,,Falafel Wrap,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910612,1600000000375910611,,Food Menu,Pita Crave,,,14.15,56.0,792.32,63.26,729.06,0,0.041328413284132844,0.012550425818018825,0,0.04072703790207657,0.018269341606066226
1600000000375910614,1600000000375910613,1600000000375910612,Food Menu,Pita Crave,,Grill Chicken Pitawich,14.117272727272727,22.0,310.58,33.28,277.30,0.39285714285714285,0.016236162361623615,0.004930524428507396,0.3803527830356898,0.015490642210854845,0.0069487949240970084
1600000000375910616,1600000000375910615,1600000000375910612,Food Menu,Pita Crave,,Crispy Chicken Pitawich,13.99,17.0,237.83,28.68,209.15,0.30357142857142855,0.012546125461254613,0.003809950694755715,0.28687625161166436,0.01168361997259391,0.005241040239361303
1600000000375910618,1600000000375910617,1600000000375910612,Food Menu,Pita Crave,,Steak Pitawich,16.287142857142857,7.0,114.01,0.00,114.01,0.125,0.0051660516605166054,0.0015688032272523531,0.15637944750774974,0.006368871685753916,0.0028569495466869814
1600000000375910620,1600000000375910619,1600000000375910612,Food Menu,Pita Crave,,Falafel Pitawich,12.989999999999998,10.0,129.90,1.30,128.60,0.17857142857142858,0.007380073800738007,0.0022411474675033617,0.17639151784489618,0.007183904032873902,0.0032225568959209348
1600000000375910622,1600000000375910621,,Food Menu,Philly Station,,,15.82,86.0,1360.20,46.07,1314.13,0,0.06346863468634686,0.01927386822052891,0,0.0734104495079361,0.03293047195673856
1600000000375910624,1600000000375910623,1600000000375910622,Food Menu,Philly Station,,Grill Chicken Philly Melt,13.99,15.0,209.85,17.29,192.56,0.1744186046511628,0.01107011070110701,0.0033617212012550424,0.14653040414570856,0.010756862834916007,0.004825315364529823
1600000000375910626,1600000000375910625,1600000000375910622,Food Menu,Philly Station,,Crispy Chicken Philly Crunch,13.99,5.0,69.95,0.00,69.95,0.05813953488372093,0.0036900369003690036,0.0011205737337516809,0.05322913258201243,0.003907574549763059,0.001752860457773479
1600000000375910628,1600000000375910627,1600000000375910622,Food Menu,Philly Station,,Cheese Steak Philly Melt,16.23,48.0,779.04,12.79,766.25,0.5581395348837209,0.035424354243542434,0.010757507844016136,0.5830853872904507,0.04280456038250099,0.019201276994552225
1600000000375910630,1600000000375910629,1600000000375910622,Food Menu,Philly Station,,Chop Cheese Philly Melt,16.21857142857143,14.0,227.06,15.99,211.07,0.16279069767441862,0.010332103321033211,0.0031376064545047063,0.1606157686073676,0.011790875771529506,0.005289153063934927
1600000000375910632,1600000000375910631,1600000000375910622,Food Menu,Philly Station,,Heavy Duty Philly Supreme,18.458000000000002,4.0,74.30,0.00,74.30,0.046511627906976744,0.002952029520295203,8.964589870013447E-4,0.05653930737446066,0.004150575969226523,0.0018618660759480983
1600000000375910634,1600000000375910633,,Food Menu,Grill and Chill Platters,,,16.58,213.0,3531.74,368.30,3163.44,0,0.15719557195571957,0.047736441057821606,0,0.17671733572126452,0.07927189258811915
1600000000375910636,1600000000375910635,1600000000375910634,Food Menu,Grill and Chill Platters,,Grill Chicken Power Platter,15.39922077922078,77.0,1185.74,118.25,1067.49,0.3615023474178404,0.05682656826568266,0.017256835499775885,0.3374459449207192,0.05963254833633407,0.026749978700051625
1600000000375910638,1600000000375910637,1600000000375910634,Food Menu,Grill and Chill Platters,,Crispy Chicken Platter,15.035652173913043,23.0,345.82,31.72,314.10,0.107981220657277,0.016974169741697416,0.005154639175257732,0.09929064562628026,0.017546378357120473,0.00787095739509149
1600000000375910640,1600000000375910639,1600000000375910634,Food Menu,Grill and Chill Platters,,Beast Combo Platter,19.437419354838706,30.0,583.57,37.98,545.59,0.14084507042253522,0.02214022140221402,0.006723442402510085,0.17246731406317176,0.030477964240246288,0.013671810395377161
1600000000375910642,1600000000375910641,1600000000375910634,Food Menu,Grill and Chill Platters,,Falafel Fiesta Platter,14.99,12.0,179.88,17.98,161.90,0.056338028169014086,0.008856088560885609,0.002689376961004034,0.051178463950636015,0.009044121795663178,0.004057013697119746
